14.78736075,1
14.78737375,0
14.78741271,1
14.78766313,0
14.78767617,1
14.78779342,0
14.78780646,1
14.78792371,0
14.78793675,1
14.78794979,0
14.788041,1
14.788054,0
14.78806704,1
14.78809308,0
14.78817125,1
14.78818429,0
14.78830154,1
14.78831458,0
14.78843188,1
14.78844488,0
14.78845792,1
14.78848396,0
14.788497,1
14.78878579,0
14.78879875,1
14.78891567,0
14.78892863,1
14.78904554,0
14.7890585,1
14.7890715,0
14.78916242,1
14.78917542,0
14.78921438,1
14.78922733,0
14.78929229,1
14.78930529,0
14.78931825,1
14.78934425,0
14.78942217,1
14.78943513,0
14.78947408,1
14.78948708,0
14.78950008,1
14.78952604,0
14.789552,1
14.789565,0
14.78968192,1
14.78969488,0
14.78970788,1
14.78973383,0
14.78978579,1
14.79000383,0
14.79001683,1
14.79013408,0
14.79014713,1
14.79026438,0
14.79027742,1
14.79029046,0
14.79038163,1
14.79039467,0
14.79042071,1
14.79043375,0
14.79051192,1
14.79052492,0
14.79064217,1
14.79065521,0
14.79069429,1
14.79098896,0
14.79100192,1
14.79111879,0
14.79113179,1
14.79124871,0
14.79126167,1
14.79127467,0
14.79136558,1
14.79137858,0
14.79139154,1
14.7914435,0
14.7914565,1
14.79146946,0
14.79149546,1
14.79150846,0
14.79152142,1
14.79154742,0
14.79162533,1
14.79163829,0
14.79166429,1
14.79169025,0
14.79175517,1
14.79176817,0
14.79179417,1
14.79180713,0
14.79188504,1
14.79189804,0
14.791924,1
14.79197596,0
14.79201492,1
14.79202792,0
14.79214479,1
14.79215779,0
14.79217079,1
14.79218379,0
14.79219675,1
14.79220975,0
14.79227471,1
14.79228771,0
14.79240458,1
14.79241758,0
14.79243054,1
14.7924825,0
14.79253446,1
14.79254746,0
14.79266433,1
14.79267733,0
14.79269033,1
14.79270329,0
14.79271629,1
14.79274225,0
14.79275525,1
14.79276825,0
14.79279421,1
14.79280721,0
14.79292413,1
14.79293713,0
14.793054,1
14.793067,0
14.79318388,1
14.79319688,0
14.79331375,1
14.79332675,0
14.79333975,1
14.79339171,0
14.79344363,1
14.79345663,0
14.79346963,1
14.79349558,0
14.79357354,1
14.7935865,0
14.79362546,1
14.79371638,0
14.79383329,1
14.79384629,0
14.79396317,1
14.79397617,0
14.79409304,1
14.79410604,0
14.79422296,1
14.79423592,0
14.79424892,1
14.79426192,0
14.79432683,1
14.79433983,0
14.79435283,1
14.79436579,0
14.79437879,1
14.79440475,0
14.79448267,1
14.79449567,0
14.79450867,1
14.79452163,0
14.79453463,1
14.79454763,0
14.79458658,1
14.79462554,0
14.79474242,1
14.79475542,0
14.79487225,1
14.79488525,0
14.79489825,1
14.79491121,0
14.79500213,1
14.79501513,0
14.79502813,1
14.795145,0
14.79515796,1
14.79517096,0
14.79526188,1
14.79527488,0
14.79539175,1
14.79540475,0
14.79543071,1
14.79544371,0
14.79552158,1
14.79553458,0
14.79554758,1
14.79556058,0
14.79558654,1
14.79559954,0
14.79565146,1
14.79566446,0
14.79570342,1
14.79571642,0
14.79575538,1
14.79579433,0
14.79580733,1
14.79582029,0
14.79591121,1
14.79592421,0
14.79596317,1
14.79597613,0
14.79598913,1
14.79605408,0
14.79606704,1
14.79609304,0
14.79617096,1
14.79618392,0
14.79620992,1
14.79626188,0
14.79630083,1
14.79631379,0
14.79643071,1
14.79644367,0
14.79645667,1
14.79646967,0
14.79656054,1
14.79657354,0
14.79669042,1
14.79670342,0
14.79682029,1
14.79683325,0
14.79695017,1
14.79696313,0
14.79708004,1
14.797093,0
14.797106,1
14.797119,0
14.79720988,1
14.79722288,0
14.79724883,1
14.79727483,0
14.79730079,1
14.79735275,0
14.79746963,1
14.79748263,0
14.79758654,1
15.01247121,0
15.01248425,1
15.0126015,0
15.0126145,1
15.01273175,0
15.01274479,1
15.01275783,0
15.012849,1
15.01286204,0
15.01288808,1
15.01290113,0
15.01297929,1
15.01299229,0
15.01310954,1
15.01312258,0
15.01316167,1
15.01345542,0
15.01346838,1
15.01358529,0
15.01359825,1
15.01371513,0
15.01372813,1
15.01374113,0
15.013832,1
15.013845,0
15.01388396,1
15.01389696,0
15.01396188,1
15.01397488,0
15.01398783,1
15.01401383,0
15.01409175,1
15.01410475,0
15.01414371,1
15.01415667,0
15.01416967,1
15.01419563,0
15.01422163,1
15.01423458,0
15.01424758,1
15.01426058,0
15.0143515,1
15.01436446,0
15.01439046,1
15.01440342,0
15.01445538,1
15.0146715,0
15.0146845,1
15.01480175,0
15.01481479,1
15.01493204,0
15.01494508,1
15.01495808,0
15.01504929,1
15.01506233,0
15.01508838,1
15.01510142,0
15.01517958,1
15.01519258,0
15.01530983,1
15.01532288,0
15.01536196,1
18.41066667,1
